T[K],RRR20,RRR30,RRR40,RRR60,RRR80,RRR100,RRR300
120.21070234113712,385.2402871609433,404.5400999629002,412.09106125404276,418.5292407626431,423.763065627916,430.24889827814764,437.2049209088643
121.20401337792642,385.0575569223079,404.0025098907274,411.49058430575366,417.71056045256034,422.7007551896938,429.52743293672813,436.0581082863748
122.19732441471572,384.8748266836725,403.4649198185546,410.8901073574645,417.1211331670619,421.6384447514716,428.80596759530863,434.9802468309847
123.19063545150502,384.69209644503707,402.9273297463819,410.2896304091754,416.53170588156337,420.5761343132494,428.0845022538891,434.0525051060787
124.18394648829431,384.5093662064017,402.3897396742091,409.9239768621064,415.9422785960649,419.51382387502713,427.3630369124696,433.12476338117267
125.17725752508362,384.32663596776626,401.8521496020364,409.71323997845275,415.35285131056645,418.45151343680493,426.56433800471905,432.19702165626666
126.17056856187291,384.14390572913084,401.31455952986363,409.50250309479907,414.763424025068,417.38920299858273,425.63936610879347,431.2692799313606
127.1638795986622,383.96117549049546,400.7769694576909,409.29176621114544,414.1739967395695,416.90869041290824,424.7143942128679,430.3415382064546
128.1571906354515,383.6444015580058,400.2393793855181,409.0810293274918,413.7431175547424,416.5441084058254,423.7894223169423,429.41379648154856
129.1505016722408,383.27502476035954,399.70216745864076,408.87029244383814,413.3303785366417,416.1795263987426,422.8644504210167,428.48605475664255
130.1438127090301,382.9056479627133,399.2705781337375,408.6595555601845,412.917639518541,415.81494439165976,421.93947852509115,427.5304563216417
131.1371237458194,382.53627116506703,398.83898880883424,408.4488186765309,412.5049005004403,415.450362384577,421.01450662916557,426.52662672814495
132.1304347826087,382.16689436742075,398.407399483931,408.2380817928772,412.09216148233963,415.08578037749413,420.32493178298637,425.5227971346482
133.12374581939798,381.7975175697745,397.97581015902773,408.0273449092236,411.67942246423894,414.7211983704113,419.9411848863647,424.5189675411515
134.1170568561873,381.42814077212824,397.5442208341245,407.8166080255699,411.26668344613825,414.3566163633285,419.557437989743,423.5151379476547
135.1103678929766,381.23673487468807,397.1639009918182,407.6058711419163,411.06187741836806,413.99203435624565,419.1736910931213,422.51130835415796
136.1036789297659,381.27446890890695,397.06814684438655,407.39513425826266,410.9040976520961,413.6988069368763,418.7899441964996,421.50747876066123
137.09698996655518,381.31220294312584,396.97239269695496,407.184397374609,410.74631788582417,413.48088772906897,418.40619729987793,420.601345629949
138.09030100334448,381.3499369773448,396.87663854952336,406.9441673769134,410.5885381195522,413.2629685212617,418.02245040325624,420.2739679389548
139.08361204013377,381.38767101156367,396.7808844020918,406.67046987100514,410.4307583532802,413.0450493134544,417.65176366964425,419.94659024796067
140.07692307692307,381.42540504578255,396.6851302546602,406.39677236509687,410.2729785870083,412.82713010564714,417.39064326779504,419.6192125569665
141.0702341137124,381.4631390800015,396.5893761072286,406.1230748591886,410.11519882073634,412.60921089783983,417.1295228659458,419.2918348659723
142.06354515050168,381.5008731142204,396.49362195979694,405.8493773532803,409.95741905446437,412.3912916900325,416.86840246409656,418.9644571749781
143.05685618729098,381.41704802146506,396.39786781236535,405.575679847372,409.79834632615683,412.17337248222526,416.60728206224735,418.637079483984
144.05016722408027,381.23075027991047,396.30211366493376,405.3019823414637,409.63740429296416,411.95545327441795,416.34616166039814,418.3097017929898
145.04347826086956,381.0444525383558,396.20635951750216,405.02116842256237,409.47646225977155,411.73753406661064,416.0850412585489,417.98232410199563
146.03678929765886,380.8581547968012,396.1106053700706,404.7049419431312,409.31552022657894,411.5196148588034,415.8239208566997,417.65494641100145
147.03010033444815,380.6718570552466,396.014851222639,404.3887154637,409.15457819338627,411.30169565099607,415.7098434303248,417.3275687200073
148.02341137123747,380.48555931369197,395.91909707520733,404.07248898426883,408.99363616019366,411.08377644318875,415.8429331481418,417.1833375693055
149.01672240802677,380.29926157213737,395.82334292777574,403.75626250483765,408.832694127001,410.8658572353815,415.9760228659588,417.13810959736173
